root_id,cell_type,group,split,n_nodes,n_boutons,n_targets,n_postsyn_sites,n_in_resolved,n_in_from_db,n_input_cells,n_input_cells_in_db,n_in_unresolved,frac_in_resolved,frac_in_from_db
864691135817803599,PV,inhibitory,train,17399,5351,3149,12621,12621,745,10530,313,0,1.0,0.05902860312178116
864691135817889359,microglia,glia,train,549,9,3,33,33,7,27,1,0,1.0,0.21212121212121213
864691135838738579,L6CT,excitatory,test,2701,239,157,2288,2288,52,2022,39,0,1.0,0.022727272727272728
864691135848030814,L3IT,excitatory,train,6586,537,487,3976,3976,16,3678,7,0,1.0,0.004024144869215292
864691135849634142,L6IT,excitatory,train,3897,438,366,2388,2388,60,2088,18,0,1.0,0.02512562814070352
864691135842794979,L6IT,excitatory,train,3701,305,242,4830,4830,135,4245,67,0,1.0,0.027950310559006212
864691135849426270,L5IT,excitatory,train,6144,565,509,4624,4624,40,4076,23,0,1.0,0.00865051903114187
864691135855860782,L2IT,excitatory,train,2496,49,32,5412,5412,21,4965,4,0,1.0,0.003880266075388027
864691135857099310,L6IT,excitatory,train,8369,938,841,5950,5950,38,5040,18,0,1.0,0.006386554621848739
864691135853090503,PV,inhibitory,test,15255,6613,2704,9177,9177,726,7432,333,0,1.0,0.07911082052958483
864691135858273326,L4IT,excitatory,train,4426,561,511,3963,3963,111,3329,61,0,1.0,0.028009084027252083
864691135855890478,L2IT,excitatory,train,9451,1274,1096,5602,5602,109,4934,60,0,1.0,0.019457336665476617
864691135853091015,L4IT,excitatory,train,4802,664,601,2238,2238,186,1942,87,0,1.0,0.08310991957104558
864691135858282030,MC,inhibitory,train,12680,12255,4949,6624,6624,752,5250,349,0,1.0,0.11352657004830918
864691135868210454,L3IT,excitatory,test,4242,569,493,4147,4147,355,3603,149,0,1.0,0.0856040511212925
864691135867984005,L4IT,excitatory,train,2131,307,261,862,862,95,754,48,0,1.0,0.11020881670533643
864691135867965317,L5IT,excitatory,train,5821,541,482,3541,3541,242,3162,136,0,1.0,0.06834227619316577
864691135868060950,L4IT,excitatory,train,2863,325,295,1941,1941,72,1740,51,0,1.0,0.03709428129829984
864691135867644805,L4IT,excitatory,test,3921,541,489,2170,2170,221,1883,103,0,1.0,0.10184331797235023
864691135867905302,L5IT,excitatory,train,4923,532,477,4169,4169,28,3654,6,0,1.0,0.006716238906212521
864691135875919502,MC,inhibitory,train,10190,8040,3283,7627,7627,565,6400,270,0,1.0,0.0740789301166907
864691135874914702,L3IT,excitatory,test,3526,252,201,3564,3564,79,3047,37,0,1.0,0.022166105499438832
864691135885635952,L6CT,excitatory,train,1927,149,114,2178,2178,81,1972,46,0,1.0,0.0371900826446281
864691135885911920,L3IT,excitatory,test,4311,399,347,4782,4782,401,4108,161,0,1.0,0.08385612714345463
864691135890948233,L4IT,excitatory,train,5091,946,838,2841,2841,54,2485,28,0,1.0,0.01900739176346357
864691135892048777,L2IT,excitatory,test,7549,536,466,5717,5717,286,5237,116,0,1.0,0.050026237537169845
864691135891690121,PV,inhibitory,test,8397,3446,1585,6255,6255,306,5201,174,0,1.0,0.04892086330935252
864691135891467401,L5IT,excitatory,train,4328,295,274,1604,1604,105,1484,68,0,1.0,0.06546134663341646
864691135890141321,L3IT,excitatory,train,6790,712,651,5147,5147,106,4438,50,0,1.0,0.020594521080240916
864691135892146569,astrocyte,glia,train,2186,62,48,154,154,21,137,8,0,1.0,0.13636363636363635
864691135891847561,microglia,glia,train,353,22,10,34,34,12,23,1,0,1.0,0.35294117647058826
864691135920591792,PV,inhibitory,train,12406,5065,2462,9152,9152,704,7315,282,0,1.0,0.07692307692307693
864691135920571056,L4IT,excitatory,train,4220,904,813,1182,1182,113,1043,59,0,1.0,0.09560067681895093
864691135919645872,L5IT,excitatory,test,5750,541,470,4594,4594,19,4121,9,0,1.0,0.00413582934262081
864691135920665264,oligo,glia,train,605,4,3,5,5,2,4,1,0,1.0,0.4
864691135938404612,ITC,inhibitory,train,2651,244,185,4019,4019,174,3633,121,0,1.0,0.04329435182881314
864691135928376590,L3IT,excitatory,train,4064,535,454,5784,5784,322,5142,144,0,1.0,0.05567081604426003
864691135938925109,L6CT,excitatory,test,1484,129,99,2264,2264,69,1991,38,0,1.0,0.030477031802120143
864691135938990901,L6CT,excitatory,train,1577,48,38,2146,2146,67,1963,51,0,1.0,0.031220876048462257
864691135929072340,L5IT,excitatory,train,7763,1121,1002,2498,2498,175,2201,108,0,1.0,0.07005604483586869
864691135941898918,NMC,inhibitory,train,16267,7522,2910,7911,7911,476,6778,226,0,1.0,0.06016938440146631
864691135941829121,PV,inhibitory,test,11482,2869,991,6942,6942,591,5800,235,0,1.0,0.08513396715643906
864691135941975974,L4IT,excitatory,train,3474,502,433,1566,1566,105,1388,64,0,1.0,0.06704980842911877
864691135941435393,L4IT,excitatory,train,2607,399,351,1525,1525,129,1348,68,0,1.0,0.08459016393442623
864691135941519361,astrocyte,glia,train,1544,80,67,91,91,17,82,8,0,1.0,0.18681318681318682
864691135941549825,L6IT,excitatory,train,2569,208,174,1868,1868,47,1660,24,0,1.0,0.025160599571734475
864691135943149428,L6CT,excitatory,train,975,49,26,1390,1390,28,1172,6,0,1.0,0.02014388489208633
864691135942120449,L6IT,excitatory,train,6194,571,480,3022,3022,67,2710,41,0,1.0,0.022170747849106553
864691135942611316,L2IT,excitatory,train,4260,302,272,4218,4218,217,3897,131,0,1.0,0.05144618302513039
864691135942024705,astrocyte,glia,train,1838,63,43,159,159,30,135,13,0,1.0,0.18867924528301888
864691135954480163,MC,inhibitory,train,6932,5341,2957,7892,7892,644,6632,323,0,1.0,0.08160162189559048
864691135948215076,ITC,inhibitory,train,3247,417,202,2552,2552,97,2320,63,0,1.0,0.03800940438871473
864691135952121379,L3IT,excitatory,train,3677,116,87,6218,6218,33,5523,7,0,1.0,0.005307172724348665
864691135952122147,L2IT,excitatory,train,9059,736,620,6271,6271,33,5722,11,0,1.0,0.0052623186094721735
864691135948238177,L6CT,excitatory,train,3598,222,180,1677,1677,48,1451,23,0,1.0,0.028622540250447227
864691135975633475,L5IT,excitatory,test,6625,494,442,4496,4496,26,4028,13,0,1.0,0.005782918149466192
864691135976155459,L1,inhibitory,train,1595,584,518,2798,2798,80,2598,41,0,1.0,0.028591851322373123
864691135976028015,L6CT,excitatory,train,2533,374,326,2180,2180,61,1953,36,0,1.0,0.02798165137614679
864691135989817088,L2IT,excitatory,train,7655,845,740,5226,5226,34,4765,11,0,1.0,0.006505931879066207
864691135989149187,L6IT,excitatory,train,4698,580,466,2438,2438,62,2188,30,0,1.0,0.02543068088597211
864691135993150913,L3IT,excitatory,train,6143,880,768,3607,3607,297,3226,131,0,1.0,0.08233989464929305
864691135992790209,ITC,inhibitory,test,3252,546,302,3722,3722,211,3374,154,0,1.0,0.056689951638903814
864691135990672896,DTC,inhibitory,test,10428,4745,3437,5072,5072,247,4276,135,0,1.0,0.048698738170347006
864691135990134784,L3IT,excitatory,test,3440,300,265,2666,2666,207,2330,104,0,1.0,0.07764441110277569
864691136010027182,L5IT,excitatory,test,4321,318,273,2405,2405,152,2103,75,0,1.0,0.0632016632016632
864691136010068652,L4IT,excitatory,train,4494,617,561,1165,1165,109,1041,65,0,1.0,0.09356223175965665
864691136006519498,L4IT,excitatory,train,3653,690,625,1471,1471,148,1274,82,0,1.0,0.10061182868796736
864691136010028974,L5IT,excitatory,train,7371,925,832,6049,6049,42,5261,14,0,1.0,0.006943296412630187
864691136011485614,PV,inhibitory,train,20203,9496,4458,10925,10925,648,8773,276,0,1.0,0.05931350114416476
864691136011684526,L2IT,excitatory,train,5553,388,342,4005,4005,200,3706,95,0,1.0,0.049937578027465665
864691136011768494,L4IT,excitatory,train,2936,298,256,2014,2014,164,1769,92,0,1.0,0.0814299900695134
864691136011733934,MC,inhibitory,train,8263,4903,3072,5082,5082,294,4400,186,0,1.0,0.05785123966942149
864691136011458734,PV,inhibitory,train,15163,5723,2639,9094,9094,558,7602,258,0,1.0,0.06135913789311634
864691136011549614,AltBasket,inhibitory,test,13702,3976,2500,4817,4817,169,4407,97,0,1.0,0.03508407722648951
864691136026198585,L4IT,excitatory,train,3909,615,555,1829,1829,173,1585,74,0,1.0,0.09458720612356479
864691136026013497,ITC,inhibitory,train,2554,324,120,2474,2474,163,2092,81,0,1.0,0.06588520614389652
864691136026155577,L4IT,excitatory,train,4242,550,489,2628,2628,202,2243,101,0,1.0,0.07686453576864535
864691136040742142,PV,inhibitory,train,15810,5445,2418,11617,11617,807,9512,351,0,1.0,0.0694671601962641
864691136034526651,ITC,inhibitory,train,3654,407,231,4207,4207,193,3731,104,0,1.0,0.04587592108390777
864691136034482107,ITC,inhibitory,train,4302,1553,919,3923,3923,501,3342,216,0,1.0,0.12770838643894977
864691136041321982,MC,inhibitory,train,3161,814,657,2122,2122,158,1883,92,0,1.0,0.07445805843543826
864691136041437182,microglia,glia,test,500,8,4,19,19,5,15,1,0,1.0,0.2631578947368421
864691136052366067,L2IT,excitatory,train,4424,291,230,4553,4553,256,4141,90,0,1.0,0.0562266637381946
864691136052637171,L4IT,excitatory,train,5009,774,672,3288,3288,263,2772,117,0,1.0,0.07998783454987834
864691136052688115,L5IT,excitatory,train,5610,665,564,2767,2767,290,2333,126,0,1.0,0.10480664980122877
864691136053465587,L2IT,excitatory,train,3513,268,236,2495,2495,148,2331,91,0,1.0,0.0593186372745491
864691136053635571,astrocyte,glia,test,1914,86,64,154,154,24,132,5,0,1.0,0.15584415584415584
864691136052101363,AltBasket,inhibitory,train,5028,1004,813,3872,3872,160,3258,82,0,1.0,0.04132231404958678
864691136053350131,thalamocortical,excitatory,train,11706,3952,3216,103,103,38,66,1,0,1.0,0.36893203883495146
864691136086630764,L3IT,excitatory,train,4213,519,447,3675,3675,179,3197,70,0,1.0,0.04870748299319728
864691136086206316,L5IT,excitatory,train,5349,541,483,3843,3843,149,3470,69,0,1.0,0.038771792870153525
864691136084684396,L2IT,excitatory,train,3188,130,108,5135,5135,23,4635,7,0,1.0,0.0044790652385589096
864691136085781356,L4IT,excitatory,train,3899,516,464,2249,2249,138,1987,78,0,1.0,0.06136060471320587
864691136086088556,L3IT,excitatory,train,4218,590,523,3418,3418,118,2859,57,0,1.0,0.03452311293153891
864691136086328195,oligo,glia,train,322,1,1,7,7,0,7,0,0,1.0,0.0
864691136136383883,L4IT,excitatory,train,3654,449,411,2736,2736,19,2281,11,0,1.0,0.006944444444444444
864691136137168779,ITC,inhibitory,train,4273,1336,844,4497,4497,250,3884,117,0,1.0,0.0555926173004225
864691136136778621,L2IT,excitatory,train,4795,320,289,5076,5076,18,4674,7,0,1.0,0.0035460992907801418
864691136136640139,astrocyte,glia,train,1849,52,37,267,267,20,248,7,0,1.0,0.0749063670411985
864691136137237899,L3IT,excitatory,train,4809,310,260,4360,4360,282,3968,141,0,1.0,0.06467889908256881
864691136138583677,L2IT,excitatory,test,5248,550,453,2707,2707,220,2473,108,0,1.0,0.08127077946065756
864691136138695549,PV,inhibitory,test,21468,7113,3567,11632,11632,517,9694,253,0,1.0,0.04444635488308116
864691136137239691,L2IT,excitatory,train,5623,435,370,3713,3713,180,3468,89,0,1.0,0.04847831941826017
864691136138131325,L3IT,excitatory,train,6384,750,673,3912,3912,49,3432,31,0,1.0,0.012525562372188138
864691136144827444,L2IT,excitatory,train,3899,280,243,5091,5091,364,4369,102,0,1.0,0.07149872323708505
864691136138756221,ITC,inhibitory,train,5135,879,395,4798,4798,205,4153,108,0,1.0,0.04272613588995415
864691136143696692,L2IT,excitatory,train,3087,140,118,5243,5243,27,4742,13,0,1.0,0.005149723440778181
864691136177632518,L6CT,excitatory,train,2877,298,200,2190,2190,76,1994,47,0,1.0,0.034703196347031964
864691136145572404,ITC,inhibitory,test,4206,1529,1098,3851,3851,226,3412,116,0,1.0,0.05868605556998182
864691136177629702,L2IT,excitatory,train,4783,486,395,5312,5312,403,4664,156,0,1.0,0.07586596385542169
864691136145574196,L2IT,excitatory,train,5626,815,712,2530,2530,211,2272,87,0,1.0,0.08339920948616601
864691136177129478,L5IT,excitatory,train,5557,371,313,4509,4509,195,4027,101,0,1.0,0.04324683965402528
864691136177029382,L6IT,excitatory,train,4657,563,455,2846,2846,55,2514,30,0,1.0,0.01932536893886156
864691136145537844,AltBasket,inhibitory,train,6507,2305,1703,2453,2453,33,1986,14,0,1.0,0.013452914798206279
864691136176327430,L2IT,excitatory,test,4460,100,85,5355,5355,24,4974,11,0,1.0,0.004481792717086834
864691136195652328,L6CT,excitatory,train,4765,364,296,2617,2617,122,2298,76,0,1.0,0.04661826518914788
864691136195537366,L6CT,excitatory,test,2360,104,84,1916,1916,35,1717,20,0,1.0,0.01826722338204593
864691136195526120,L4IT,excitatory,test,4395,852,767,1969,1969,25,1718,11,0,1.0,0.012696800406297613
864691136195400150,L2IT,excitatory,train,6090,716,624,4333,4333,128,3827,61,0,1.0,0.029540733902607894
864691136196202472,L4IT,excitatory,train,3002,375,312,1319,1319,112,1177,60,0,1.0,0.08491281273692192
864691136195891788,L3IT,excitatory,test,4470,491,420,4648,4648,377,3907,166,0,1.0,0.08111015490533563
864691136195796182,PV,inhibitory,train,11927,3503,1754,6167,6167,324,5017,149,0,1.0,0.05253770066482893
864691136195798504,L5ET,excitatory,train,4555,201,161,7469,7469,511,6408,241,0,1.0,0.06841611996251172
864691136196240342,ITC,inhibitory,test,4550,698,310,2980,2980,102,2354,51,0,1.0,0.03422818791946309
864691136195834070,L4IT,excitatory,train,5792,663,587,3203,3203,151,2622,66,0,1.0,0.047143303153293785
864691136195901772,L6CT,excitatory,test,4200,314,229,2979,2979,105,2642,69,0,1.0,0.035246727089627394
864691136196127208,L2IT,excitatory,train,7903,940,828,7739,7739,42,7023,16,0,1.0,0.005427057759400439
864691136195906774,L6CT,excitatory,train,1923,190,135,1767,1767,39,1567,13,0,1.0,0.022071307300509338
864691136196265704,L4IT,excitatory,train,3730,516,436,1503,1503,152,1323,70,0,1.0,0.10113107119095142
864691136210344892,L6IT,excitatory,train,8805,1053,911,5054,5054,40,4567,9,0,1.0,0.007914523149980214
864691136210847932,L4IT,excitatory,train,4782,818,712,2049,2049,30,1791,15,0,1.0,0.014641288433382138
864691136238679567,L3IT,excitatory,train,7392,1079,958,3312,3312,258,2894,108,0,1.0,0.07789855072463768
864691136239793212,NGC,inhibitory,train,7199,638,549,4881,4881,120,4044,73,0,1.0,0.024585125998770743
864691136239387708,L6IT,excitatory,train,4021,379,320,2909,2909,62,2576,28,0,1.0,0.02131316603643864
864691136275031565,L5IT,excitatory,train,4454,350,319,4098,4098,36,3676,20,0,1.0,0.008784773060029283
864691136275729677,L6CT,excitatory,train,1832,90,58,2335,2335,52,2092,22,0,1.0,0.02226980728051392
864691136275771917,L6IT,excitatory,train,3226,280,241,2496,2496,67,2232,39,0,1.0,0.026842948717948716
864691136275890189,AltBasket,inhibitory,train,2431,266,227,2533,2533,22,2171,7,0,1.0,0.008685353335965259
864691136287879619,L6CT,excitatory,train,2134,101,61,1848,1848,67,1698,41,0,1.0,0.036255411255411256
864691136275894285,L4IT,excitatory,train,5255,561,471,1868,1868,204,1536,92,0,1.0,0.10920770877944326
864691136288598467,L2IT,excitatory,train,4315,294,265,2617,2617,108,2477,44,0,1.0,0.04126862820022927
864691136288644291,L4IT,excitatory,train,4500,433,380,2639,2639,297,2135,116,0,1.0,0.1125426297840091
864691136288755395,thalamocortical,excitatory,train,14288,5388,4389,125,125,48,81,4,0,1.0,0.384
864691136311213914,PV,inhibitory,train,19502,6462,3396,14234,14234,865,12266,376,0,1.0,0.06076998735422229
864691136311451226,L6IT,excitatory,train,5993,574,502,2936,2936,92,2690,59,0,1.0,0.031335149863760216
864691136311059034,L2IT,excitatory,test,6705,702,628,5141,5141,77,4596,53,0,1.0,0.01497763081112624
864691136311179354,L6CT,excitatory,train,2282,109,71,2644,2644,101,2396,57,0,1.0,0.03819969742813918
864691136311529306,L4IT,excitatory,train,3450,547,439,1447,1447,5,1208,2,0,1.0,0.0034554250172771253
864691136330122730,L5IT,excitatory,test,4554,393,340,2739,2739,173,2421,95,0,1.0,0.06316173786053304
864691136330101226,L5ET,excitatory,train,5043,309,210,9180,9180,650,7685,277,0,1.0,0.07080610021786492
864691136314491965,L3IT,excitatory,train,4427,444,394,4475,4475,296,4012,135,0,1.0,0.06614525139664805
864691136314404669,L2IT,excitatory,train,7506,559,492,4620,4620,240,4225,110,0,1.0,0.05194805194805195
864691136324937182,oligo,glia,train,358,2,2,6,6,1,6,1,0,1.0,0.16666666666666666
864691136336192947,PV,inhibitory,train,9868,3511,1668,8189,8189,819,6944,397,0,1.0,0.10001221150323605
864691136336179123,L2IT,excitatory,train,3947,220,189,2622,2622,69,2325,33,0,1.0,0.02631578947368421
864691136362774498,L5ET,excitatory,train,3519,176,127,4971,4971,293,4409,154,0,1.0,0.058941862804264736
864691136363161570,L6IT,excitatory,train,2167,127,103,2026,2026,36,1830,18,0,1.0,0.017769002961500493
864691136335899059,AltBasket,inhibitory,train,2932,544,458,2811,2811,29,2473,11,0,1.0,0.01031661330487371
864691136372954248,NGC,inhibitory,train,7954,1670,1212,4559,4559,249,3950,117,0,1.0,0.054617240622943625
864691136380312021,L2IT,excitatory,train,5315,385,323,4776,4776,448,4051,155,0,1.0,0.09380234505862646
864691136380324821,L2IT,excitatory,train,5629,492,436,5635,5635,70,5104,34,0,1.0,0.012422360248447204
864691136373008520,L3IT,excitatory,train,4970,302,272,5587,5587,435,4843,175,0,1.0,0.0778593162699123
864691136380264405,L6CT,excitatory,train,2598,181,146,3421,3421,67,3059,40,0,1.0,0.019584916691026015
864691136380264149,L5IT,excitatory,train,5589,600,540,4354,4354,19,3901,9,0,1.0,0.004363803399173174
864691136380266965,L4IT,excitatory,test,3454,616,554,2222,2222,17,1873,9,0,1.0,0.00765076507650765
864691136381353685,L3IT,excitatory,train,4265,430,355,5114,5114,309,4507,143,0,1.0,0.060422369964802505
864691136381346005,L4IT,excitatory,train,4615,592,529,3031,3031,232,2634,102,0,1.0,0.0765423952490927
864691136390099728,L6CT,excitatory,train,1497,47,20,2291,2291,75,2077,34,0,1.0,0.032736796158882586
864691136381347029,L4IT,excitatory,train,3999,296,270,2745,2745,206,2406,104,0,1.0,0.0750455373406193
864691136389679223,L2IT,excitatory,train,4598,293,246,3870,3870,162,3624,82,0,1.0,0.04186046511627907
864691136390828919,MC,inhibitory,test,6737,5792,3212,5137,5137,422,4352,232,0,1.0,0.08214911426902861
864691136390474359,L4IT,excitatory,train,4582,817,684,1619,1619,173,1405,83,0,1.0,0.10685608400247067
864691136390788215,L3IT,excitatory,train,6182,585,522,5288,5288,145,4710,77,0,1.0,0.027420574886535553
864691136391027728,L4IT,excitatory,train,4644,801,731,2225,2225,259,1811,102,0,1.0,0.11640449438202247
864691136390677264,PV,inhibitory,train,6160,1770,948,4534,4534,151,4106,95,0,1.0,0.03330392589325099
864691136390601335,L6IT,excitatory,train,1137,33,17,2331,2331,61,2081,36,0,1.0,0.02616902616902617
864691136390675216,PV,inhibitory,train,16809,7356,2950,13094,13094,544,11503,252,0,1.0,0.04154574614327173
864691136438410654,ITC,inhibitory,test,2986,239,126,4215,4215,141,3739,87,0,1.0,0.03345195729537367
864691136438216350,PV,inhibitory,train,7045,3920,1343,4121,4121,306,3188,152,0,1.0,0.07425382188789129
864691136438372254,ITC,inhibitory,train,4027,702,366,5771,5771,191,5057,84,0,1.0,0.033096517068099116
864691136438469534,L2IT,excitatory,test,4585,228,201,3747,3747,149,3470,71,0,1.0,0.03976514544969309
864691136438426526,L2IT,excitatory,train,5332,388,330,6044,6044,19,5595,10,0,1.0,0.00314361350099272
864691136453186559,PV,inhibitory,train,16213,4445,1916,8644,8644,622,7397,278,0,1.0,0.07195742711707542
864691136452447743,L2IT,excitatory,train,5469,461,405,4015,4015,168,3589,81,0,1.0,0.04184308841843088
864691136452602367,L2IT,excitatory,test,4136,205,169,3196,3196,154,2907,80,0,1.0,0.04818523153942428
864691136453183487,MC,inhibitory,test,5580,2137,1321,3003,3003,219,2527,113,0,1.0,0.07292707292707293
864691136452081151,L2IT,excitatory,train,3813,137,119,4596,4596,18,4242,7,0,1.0,0.0039164490861618795
864691136453344255,microglia,glia,test,502,10,6,17,17,7,13,3,0,1.0,0.4117647058823529
